,number of layers,nodes per layer,epoch,batch size,learning rate,initial learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
6,3,23 : 40_tanh : 2_tanh,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.678969927399895,0.7491851851851852,train
7,3,23 : 40_tanh : 2_tanh,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.6630574007143312,0.7576666666666667,test
8,3,23 : 40_tanh : 2_tanh,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.6742050114633996,0.7517777777777778,train
9,3,23 : 40_tanh : 2_tanh,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.6585393477749718,0.7586666666666667,test
10,3,23 : 40_tanh : 2_tanh,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.6696798390524924,0.7528888888888889,train
11,3,23 : 40_tanh : 2_tanh,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.6543140472120957,0.7583333333333333,test
12,3,23 : 40_tanh : 2_tanh,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.6648919408595924,0.7552222222222222,train
13,3,23 : 40_tanh : 2_tanh,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.6497545806644481,0.7623333333333333,test
14,3,23 : 40_tanh : 2_tanh,7,200,0.04982561036372696,0.05,0.9,0.0001,0.0001,0.6604503890991636,0.7583703703703704,train
15,3,23 : 40_tanh : 2_tanh,7,200,0.04982561036372696,0.05,0.9,0.0001,0.0001,0.6455038396698866,0.7656666666666667,test
16,3,23 : 40_tanh : 2_tanh,8,200,0.04980079681274901,0.05,0.9,0.0001,0.0001,0.6562037606937108,0.7608888888888888,train
17,3,23 : 40_tanh : 2_tanh,8,200,0.04980079681274901,0.05,0.9,0.0001,0.0001,0.6414732760677009,0.7673333333333333,test
18,3,23 : 40_tanh : 2_tanh,9,200,0.04977600796416128,0.05,0.9,0.0001,0.0001,0.6519360154097099,0.763,train
19,3,23 : 40_tanh : 2_tanh,9,200,0.04977600796416128,0.05,0.9,0.0001,0.0001,0.6374034402732737,0.77,test
20,3,23 : 40_tanh : 2_tanh,10,200,0.04975124378109454,0.05,0.9,0.0001,0.0001,0.647838329952697,0.7644814814814814,train
21,3,23 : 40_tanh : 2_tanh,10,200,0.04975124378109454,0.05,0.9,0.0001,0.0001,0.6335229749740529,0.771,test
22,3,23 : 40_tanh : 2_tanh,11,200,0.04972650422675286,0.05,0.9,0.0001,0.0001,0.6438698048614302,0.7663703703703704,train
23,3,23 : 40_tanh : 2_tanh,11,200,0.04972650422675286,0.05,0.9,0.0001,0.0001,0.6297694074895244,0.7726666666666666,test
24,3,23 : 40_tanh : 2_tanh,12,200,0.04970178926441352,0.05,0.9,0.0001,0.0001,0.6399219893405776,0.768,train
25,3,23 : 40_tanh : 2_tanh,12,200,0.04970178926441352,0.05,0.9,0.0001,0.0001,0.6260250508992551,0.7736666666666666,test
26,3,23 : 40_tanh : 2_tanh,13,200,0.04967709885742673,0.05,0.9,0.0001,0.0001,0.6360303187573793,0.769074074074074,train
27,3,23 : 40_tanh : 2_tanh,13,200,0.04967709885742673,0.05,0.9,0.0001,0.0001,0.622311006115699,0.7736666666666666,test
28,3,23 : 40_tanh : 2_tanh,14,200,0.0496524329692155,0.05,0.9,0.0001,0.0001,0.632516534540534,0.7695185185185185,train
29,3,23 : 40_tanh : 2_tanh,14,200,0.0496524329692155,0.05,0.9,0.0001,0.0001,0.61901868765089,0.7736666666666666,test
30,3,23 : 40_tanh : 2_tanh,15,200,0.04962779156327543,0.05,0.9,0.0001,0.0001,0.6288067467040456,0.7705185185185185,train
31,3,23 : 40_tanh : 2_tanh,15,200,0.04962779156327543,0.05,0.9,0.0001,0.0001,0.6154748762103986,0.7753333333333333,test
32,3,23 : 40_tanh : 2_tanh,16,200,0.04960317460317461,0.05,0.9,0.0001,0.0001,0.6253489508445617,0.7715555555555556,train
33,3,23 : 40_tanh : 2_tanh,16,200,0.04960317460317461,0.05,0.9,0.0001,0.0001,0.6121918030380684,0.776,test
34,3,23 : 40_tanh : 2_tanh,17,200,0.049578582052553305,0.05,0.9,0.0001,0.0001,0.6219557247241084,0.7727037037037037,train
35,3,23 : 40_tanh : 2_tanh,17,200,0.049578582052553305,0.05,0.9,0.0001,0.0001,0.6089533679708624,0.7783333333333333,test
36,3,23 : 40_tanh : 2_tanh,18,200,0.04955401387512389,0.05,0.9,0.0001,0.0001,0.6188375847027477,0.773074074074074,train
37,3,23 : 40_tanh : 2_tanh,18,200,0.04955401387512389,0.05,0.9,0.0001,0.0001,0.6060329738323639,0.7783333333333333,test
38,3,23 : 40_tanh : 2_tanh,19,200,0.04952947003467063,0.05,0.9,0.0001,0.0001,0.6156791170174823,0.774074074074074,train
39,3,23 : 40_tanh : 2_tanh,19,200,0.04952947003467063,0.05,0.9,0.0001,0.0001,0.6030281246522776,0.7793333333333333,test
40,3,23 : 40_tanh : 2_tanh,20,200,0.04950495049504951,0.05,0.9,0.0001,0.0001,0.6127783705220103,0.7747037037037037,train
41,3,23 : 40_tanh : 2_tanh,20,200,0.04950495049504951,0.05,0.9,0.0001,0.0001,0.6003123178651036,0.78,test
42,3,23 : 40_tanh : 2_tanh,21,200,0.049480455220188034,0.05,0.9,0.0001,0.0001,0.6099371053559587,0.7752962962962963,train
43,3,23 : 40_tanh : 2_tanh,21,200,0.049480455220188034,0.05,0.9,0.0001,0.0001,0.5976527964730204,0.7806666666666666,test
44,3,23 : 40_tanh : 2_tanh,22,200,0.049455984174085074,0.05,0.9,0.0001,0.0001,0.607156110045394,0.7757777777777778,train
45,3,23 : 40_tanh : 2_tanh,22,200,0.049455984174085074,0.05,0.9,0.0001,0.0001,0.5950270051244942,0.7816666666666666,test
46,3,23 : 40_tanh : 2_tanh,23,200,0.049431537320810674,0.05,0.9,0.0001,0.0001,0.6044705637657428,0.7765925925925926,train
47,3,23 : 40_tanh : 2_tanh,23,200,0.049431537320810674,0.05,0.9,0.0001,0.0001,0.5924693050501794,0.7823333333333333,test
48,3,23 : 40_tanh : 2_tanh,24,200,0.04940711462450593,0.05,0.9,0.0001,0.0001,0.6018882894937262,0.7771851851851852,train
49,3,23 : 40_tanh : 2_tanh,24,200,0.04940711462450593,0.05,0.9,0.0001,0.0001,0.5900587741286218,0.7833333333333333,test
50,3,23 : 40_tanh : 2_tanh,25,200,0.04938271604938272,0.05,0.9,0.0001,0.0001,0.5992668522260437,0.7778888888888889,train
51,3,23 : 40_tanh : 2_tanh,25,200,0.04938271604938272,0.05,0.9,0.0001,0.0001,0.5875368338574575,0.7833333333333333,test
52,3,23 : 40_tanh : 2_tanh,26,200,0.0493583415597236,0.05,0.9,0.0001,0.0001,0.5967536830778579,0.778074074074074,train
53,3,23 : 40_tanh : 2_tanh,26,200,0.0493583415597236,0.05,0.9,0.0001,0.0001,0.585169603714202,0.7833333333333333,test
54,3,23 : 40_tanh : 2_tanh,27,200,0.0493339911198816,0.05,0.9,0.0001,0.0001,0.5944493023125202,0.7781111111111111,train
55,3,23 : 40_tanh : 2_tanh,27,200,0.0493339911198816,0.05,0.9,0.0001,0.0001,0.5830192927958826,0.7833333333333333,test
56,3,23 : 40_tanh : 2_tanh,28,200,0.04930966469428008,0.05,0.9,0.0001,0.0001,0.592141911236655,0.7781851851851852,train
57,3,23 : 40_tanh : 2_tanh,28,200,0.04930966469428008,0.05,0.9,0.0001,0.0001,0.5808263060109339,0.7833333333333333,test
0,3,23 : 40_sigmoid : 2_sigmoid,0,200,0.05,0.05,0.9,0.0001,0.0001,0.5154991314478647,0.7782592592592592,train
1,3,23 : 40_sigmoid : 2_sigmoid,0,200,0.05,0.05,0.9,0.0001,0.0001,0.514238848623531,0.7833333333333333,test
2,3,23 : 40_sigmoid : 2_sigmoid,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5057663639734148,0.7782962962962963,train
3,3,23 : 40_sigmoid : 2_sigmoid,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5028357211733567,0.7833333333333333,test
4,3,23 : 40_sigmoid : 2_sigmoid,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5057315782165253,0.7782962962962963,train
5,3,23 : 40_sigmoid : 2_sigmoid,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5024651636535474,0.7833333333333333,test
6,3,23 : 40_sigmoid : 2_sigmoid,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5059610128887186,0.7782962962962963,train
7,3,23 : 40_sigmoid : 2_sigmoid,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5025447601502909,0.7833333333333333,test
8,3,23 : 40_sigmoid : 2_sigmoid,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5061851758397237,0.7782962962962963,train
9,3,23 : 40_sigmoid : 2_sigmoid,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5027127285044616,0.7833333333333333,test
10,3,23 : 40_sigmoid : 2_sigmoid,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5064304185657288,0.7782962962962963,train
11,3,23 : 40_sigmoid : 2_sigmoid,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5028485119722353,0.7833333333333333,test
12,3,23 : 40_sigmoid : 2_sigmoid,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5066709474655686,0.7782962962962963,train
13,3,23 : 40_sigmoid : 2_sigmoid,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5030213522242326,0.7833333333333333,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,200,0.05,0.05,0.9,0.0001,0.0001,0.5043752476480488,0.7774444444444445,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,200,0.05,0.05,0.9,0.0001,0.0001,0.4978376478947643,0.7823333333333333,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5028657092023607,0.7777037037037037,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.4959321915792489,0.7826666666666666,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5026577668669806,0.7777777777777778,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.49563326276099856,0.7826666666666666,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5027209251107426,0.7777777777777778,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.4957469837892071,0.7826666666666666,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5027952060076287,0.7778148148148148,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.4958728542273103,0.7826666666666666,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5028734560821441,0.7778888888888889,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.49600734421680515,0.7826666666666666,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5029901173351496,0.7778888888888889,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.4961849199967873,0.783,test
14,4,23 : 40_tanh : 20_tanh : 2_tanh,7,200,0.04982561036372696,0.05,0.9,0.0001,0.0001,0.5031637389949035,0.778,train
15,4,23 : 40_tanh : 20_tanh : 2_tanh,7,200,0.04982561036372696,0.05,0.9,0.0001,0.0001,0.49642012919873896,0.783,test
16,4,23 : 40_tanh : 20_tanh : 2_tanh,8,200,0.04980079681274901,0.05,0.9,0.0001,0.0001,0.5033120458054346,0.7781111111111111,train
17,4,23 : 40_tanh : 20_tanh : 2_tanh,8,200,0.04980079681274901,0.05,0.9,0.0001,0.0001,0.4965616244207135,0.7833333333333333,test
18,4,23 : 40_tanh : 20_tanh : 2_tanh,9,200,0.04977600796416128,0.05,0.9,0.0001,0.0001,0.5035092360035746,0.7781111111111111,train
19,4,23 : 40_tanh : 20_tanh : 2_tanh,9,200,0.04977600796416128,0.05,0.9,0.0001,0.0001,0.4968281934934924,0.7833333333333333,test
20,4,23 : 40_tanh : 20_tanh : 2_tanh,10,200,0.04975124378109454,0.05,0.9,0.0001,0.0001,0.5036694004128067,0.7782222222222223,train
21,4,23 : 40_tanh : 20_tanh : 2_tanh,10,200,0.04975124378109454,0.05,0.9,0.0001,0.0001,0.4970310314587787,0.7833333333333333,test
22,4,23 : 40_tanh : 20_tanh : 2_tanh,11,200,0.04972650422675286,0.05,0.9,0.0001,0.0001,0.5039076638950575,0.7782222222222223,train
23,4,23 : 40_tanh : 20_tanh : 2_tanh,11,200,0.04972650422675286,0.05,0.9,0.0001,0.0001,0.49735527441522526,0.7833333333333333,test
24,4,23 : 40_tanh : 20_tanh : 2_tanh,12,200,0.04970178926441352,0.05,0.9,0.0001,0.0001,0.504148683941004,0.7781851851851852,train
25,4,23 : 40_tanh : 20_tanh : 2_tanh,12,200,0.04970178926441352,0.05,0.9,0.0001,0.0001,0.49762819700976624,0.7833333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,200,0.05,0.05,0.9,0.0001,0.0001,0.5804154266667109,0.7782962962962963,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,200,0.05,0.05,0.9,0.0001,0.0001,0.5774485596863514,0.7833333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5326012541967172,0.7782962962962963,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.527398117747449,0.7833333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5271858261842669,0.7782962962962963,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5212747078374828,0.7833333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5263722664916116,0.7782962962962963,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5202480089385408,0.7833333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5262012839312472,0.7782962962962963,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5200190736723563,0.7833333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5261765018668917,0.7782962962962963,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.519992983108777,0.7833333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5261977070103364,0.7782962962962963,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5200327409776124,0.7833333333333333,test
0,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,200,0.05,0.05,0.9,0.0001,0.0001,0.5417927484451619,0.7782962962962963,train
1,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,200,0.05,0.05,0.9,0.0001,0.0001,0.5332440216526095,0.7833333333333333,test
2,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5255007150484879,0.7782962962962963,train
3,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5185067089939842,0.7833333333333333,test
4,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5221755125824422,0.7782962962962963,train
5,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.51579623055907,0.7833333333333333,test
6,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5213302994837699,0.7782962962962963,train
7,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.515166728064294,0.7833333333333333,test
8,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5209089356652586,0.7782962962962963,train
9,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5148413686229856,0.7833333333333333,test
10,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5206653225817718,0.7782962962962963,train
11,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5146016456708071,0.7833333333333333,test
12,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5204517699766849,0.7782962962962963,train
13,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5143810262562784,0.7833333333333333,test
0,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,200,0.05,0.05,0.9,0.0001,0.0001,0.6174083570071646,0.7782962962962963,train
1,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,200,0.05,0.05,0.9,0.0001,0.0001,0.6159868712502531,0.7833333333333333,test
2,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5566097621979744,0.7782962962962963,train
3,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5532486134708756,0.7833333333333333,test
4,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5370525265041373,0.7782962962962963,train
5,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5326028909369082,0.7833333333333333,test
6,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5299913405627938,0.7782962962962963,train
7,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5248938033126356,0.7833333333333333,test
8,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5273574248217082,0.7782962962962963,train
9,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5218822393138902,0.7833333333333333,test
10,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5262440302291915,0.7782962962962963,train
11,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5205339412742154,0.7833333333333333,test
12,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5257371649403915,0.7782962962962963,train
13,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5198778769935946,0.7833333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,200,0.05,0.05,0.9,0.0001,0.0001,0.5135711146651848,0.7782962962962963,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,200,0.05,0.05,0.9,0.0001,0.0001,0.506795831398259,0.7833333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5130598287623986,0.7782962962962963,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5066799025904322,0.7833333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5134788637420692,0.7782962962962963,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5069853767013257,0.7833333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5136412261361831,0.7782962962962963,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5072897476793542,0.7833333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5139652769510025,0.7782962962962963,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5075630142816672,0.7833333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5142707035337217,0.7782962962962963,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5078393828800278,0.7833333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5145559262856583,0.7782962962962963,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5081131808550488,0.7833333333333333,test
0,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,200,0.05,0.05,0.9,0.0001,0.0001,0.5361647470174403,0.7782962962962963,train
1,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,200,0.05,0.05,0.9,0.0001,0.0001,0.5318689036228406,0.7833333333333333,test
2,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5218014720059974,0.7782962962962963,train
3,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,200,0.04997501249375313,0.05,0.9,0.0001,0.0001,0.5159830098409542,0.7833333333333333,test
4,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5211845833752123,0.7782962962962963,train
5,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,200,0.04995004995004996,0.05,0.9,0.0001,0.0001,0.5151443699011772,0.7833333333333333,test
6,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5210948646361039,0.7782962962962963,train
7,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,200,0.04992511233150274,0.05,0.9,0.0001,0.0001,0.5149955264538084,0.7833333333333333,test
8,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.5212157357062112,0.7782962962962963,train
9,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,200,0.0499001996007984,0.05,0.9,0.0001,0.0001,0.515170719111978,0.7833333333333333,test
10,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5211533732949155,0.7782962962962963,train
11,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,200,0.04987531172069826,0.05,0.9,0.0001,0.0001,0.5150641469509943,0.7833333333333333,test
12,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5211448051683104,0.7782962962962963,train
13,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,200,0.04985044865403789,0.05,0.9,0.0001,0.0001,0.5150379621577856,0.7833333333333333,test
0,3,23 : 40_tanh : 2_tanh,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5093029675651922,0.7777407407407407,train
1,3,23 : 40_tanh : 2_tanh,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5149917736810693,0.7793333333333333,test
2,3,23 : 40_tanh : 2_tanh,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5008692079890481,0.7781481481481481,train
3,3,23 : 40_tanh : 2_tanh,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5059233560873269,0.7806666666666666,test
4,3,23 : 40_tanh : 2_tanh,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.49515822888664934,0.7784814814814814,train
5,3,23 : 40_tanh : 2_tanh,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.4997845333866611,0.7826666666666666,test
6,3,23 : 40_tanh : 2_tanh,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.49055159705989415,0.7785925925925926,train
7,3,23 : 40_tanh : 2_tanh,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.4943654587067553,0.7826666666666666,test
8,3,23 : 40_tanh : 2_tanh,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.4881527676400249,0.7783333333333333,train
9,3,23 : 40_tanh : 2_tanh,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.4910885735656033,0.7833333333333333,test
10,3,23 : 40_tanh : 2_tanh,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.48611135844411035,0.7783333333333333,train
11,3,23 : 40_tanh : 2_tanh,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.48879379709339865,0.7833333333333333,test
12,3,23 : 40_tanh : 2_tanh,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.48493044575629324,0.7782962962962963,train
