,accuracy,batch size,cost,data set,epoch,initial learning rate,lambda,learning rate,momentum parameter,nodes per layer,number of layers,pol order,stopping tol
188,Nan,50,0.004770749520796748,test,92,0.4,1e-06,0.2923976608187134,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
189,Nan,50,0.003880612373296378,train,92,0.4,1e-06,0.2923976608187134,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
190,Nan,50,0.0045886978934519046,test,93,0.4,1e-06,0.29154518950437314,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
191,Nan,50,0.003845852281015739,train,93,0.4,1e-06,0.29154518950437314,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
192,Nan,50,0.0045280953132288216,test,94,0.4,1e-06,0.2906976744186046,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
193,Nan,50,0.00385135443262649,train,94,0.4,1e-06,0.2906976744186046,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
194,Nan,50,0.004915557393428035,test,95,0.4,1e-06,0.28985507246376807,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
195,Nan,50,0.00392847020811151,train,95,0.4,1e-06,0.28985507246376807,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
196,Nan,50,0.0047052974158586095,test,96,0.4,1e-06,0.2890173410404624,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
197,Nan,50,0.003950040963537639,train,96,0.4,1e-06,0.2890173410404624,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
198,Nan,50,0.0049491178243626435,test,97,0.4,1e-06,0.28818443804034577,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
199,Nan,50,0.003939777307207523,train,97,0.4,1e-06,0.28818443804034577,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
200,Nan,50,0.004950335857519944,test,98,0.4,1e-06,0.2873563218390804,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
201,Nan,50,0.003952688123088195,train,98,0.4,1e-06,0.2873563218390804,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
202,Nan,50,0.005175398431400491,test,99,0.4,1e-06,0.2865329512893982,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
203,Nan,50,0.00413123840306092,train,99,0.4,1e-06,0.2865329512893982,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
204,Nan,50,0.0025365720882652805,validation,99,0.4,1e-06,0.2865329512893982,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
0,Nan,50,0.005100548615185806,test,0,0.4,1e-06,0.4,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
1,Nan,50,0.00503942314233567,train,0,0.4,1e-06,0.4,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
2,Nan,50,0.004854828447018139,test,1,0.4,1e-06,0.39840637450199207,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
3,Nan,50,0.004800203698375435,train,1,0.4,1e-06,0.39840637450199207,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
4,Nan,50,0.004771936070862194,test,2,0.4,1e-06,0.39682539682539686,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
5,Nan,50,0.004719493452909433,train,2,0.4,1e-06,0.39682539682539686,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
6,Nan,50,0.004729909828237418,test,3,0.4,1e-06,0.3952569169960474,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
7,Nan,50,0.004678717228463064,train,3,0.4,1e-06,0.3952569169960474,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
8,Nan,50,0.004704569709157044,test,4,0.4,1e-06,0.3937007874015748,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
9,Nan,50,0.004654066531929693,train,4,0.4,1e-06,0.3937007874015748,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
10,Nan,50,0.004687399842302814,test,5,0.4,1e-06,0.39215686274509803,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
11,Nan,50,0.004637525859911529,train,5,0.4,1e-06,0.39215686274509803,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
12,Nan,50,0.004675072719760769,test,6,0.4,1e-06,0.390625,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
13,Nan,50,0.004625646255181871,train,6,0.4,1e-06,0.390625,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
14,Nan,50,0.0039565103896911855,validation,6,0.4,1e-06,0.390625,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
15,Nan,50,0.007475834310086676,test,7,0.4,1e-06,0.38910505836575876,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
16,Nan,50,0.003972090414444377,train,7,0.4,1e-06,0.38910505836575876,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
17,Nan,50,0.0028883486497783993,validation,7,0.4,1e-06,0.38910505836575876,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
