,accuracy,batch size,cost,data set,epoch,initial learning rate,lambda,learning rate,momentum parameter,nodes per layer,number of layers,pol order,stopping tol
21,Nan,50,0.005338242615375457,train,10,0.4,1e-06,0.38461538461538464,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
22,Nan,50,0.005149030809134274,test,11,0.4,1e-06,0.3831417624521073,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
23,Nan,50,0.004928956028301626,train,11,0.4,1e-06,0.3831417624521073,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
24,Nan,50,0.003987955154601743,test,12,0.4,1e-06,0.3816793893129771,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
25,Nan,50,0.004373922656400918,train,12,0.4,1e-06,0.3816793893129771,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
26,Nan,50,0.00496195148462648,test,13,0.4,1e-06,0.3802281368821293,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
27,Nan,50,0.004708567917854382,train,13,0.4,1e-06,0.3802281368821293,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
28,Nan,50,0.0048739047509435635,test,14,0.4,1e-06,0.3787878787878788,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
29,Nan,50,0.005084913362074494,train,14,0.4,1e-06,0.3787878787878788,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
30,Nan,50,0.004949779934785272,test,15,0.4,1e-06,0.37735849056603776,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
31,Nan,50,0.004334266106304851,train,15,0.4,1e-06,0.37735849056603776,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
32,Nan,50,0.005154191790051463,test,16,0.4,1e-06,0.37593984962406013,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
33,Nan,50,0.004597583214485991,train,16,0.4,1e-06,0.37593984962406013,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
34,Nan,50,0.005345709791975092,test,17,0.4,1e-06,0.37453183520599254,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
35,Nan,50,0.005316460506968273,train,17,0.4,1e-06,0.37453183520599254,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
36,Nan,50,0.0038564336613190163,test,18,0.4,1e-06,0.373134328358209,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
37,Nan,50,0.00407921317099152,train,18,0.4,1e-06,0.373134328358209,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
38,Nan,50,0.004832955678561084,test,19,0.4,1e-06,0.37174721189591076,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
39,Nan,50,0.004679996883071779,train,19,0.4,1e-06,0.37174721189591076,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
40,Nan,50,0.004505265822057495,test,20,0.4,1e-06,0.37037037037037035,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
41,Nan,50,0.004355751281393983,train,20,0.4,1e-06,0.37037037037037035,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
42,Nan,50,0.004338400315139617,test,21,0.4,1e-06,0.36900369003690037,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
43,Nan,50,0.004386707979334617,train,21,0.4,1e-06,0.36900369003690037,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
44,Nan,50,0.004632087318421017,test,22,0.4,1e-06,0.3676470588235294,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
45,Nan,50,0.004362921427380208,train,22,0.4,1e-06,0.3676470588235294,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
46,Nan,50,0.004093150701993014,test,23,0.4,1e-06,0.3663003663003663,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
47,Nan,50,0.00432379449541514,train,23,0.4,1e-06,0.3663003663003663,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
48,Nan,50,0.0021553541322861447,validation,23,0.4,1e-06,0.3663003663003663,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
49,Nan,50,0.004699234381863698,test,24,0.4,1e-06,0.36496350364963503,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
50,Nan,50,0.004262279088957412,train,24,0.4,1e-06,0.36496350364963503,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
51,Nan,50,0.004322557824635814,test,25,0.4,1e-06,0.36363636363636365,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
52,Nan,50,0.003929640596241543,train,25,0.4,1e-06,0.36363636363636365,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
53,Nan,50,0.0043911843733415515,test,26,0.4,1e-06,0.36231884057971014,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
54,Nan,50,0.0041301296904666,train,26,0.4,1e-06,0.36231884057971014,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
55,Nan,50,0.0040559170104928445,test,27,0.4,1e-06,0.3610108303249097,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
56,Nan,50,0.004106670786544264,train,27,0.4,1e-06,0.3610108303249097,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
57,Nan,50,0.004325659783387446,test,28,0.4,1e-06,0.3597122302158273,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
58,Nan,50,0.003928943371435897,train,28,0.4,1e-06,0.3597122302158273,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
59,Nan,50,0.004204853807751702,test,29,0.4,1e-06,0.35842293906810035,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
60,Nan,50,0.004006986483732027,train,29,0.4,1e-06,0.35842293906810035,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
61,Nan,50,0.004306305047739807,test,30,0.4,1e-06,0.35714285714285715,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
62,Nan,50,0.003873762683920305,train,30,0.4,1e-06,0.35714285714285715,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
63,Nan,50,0.004438061509574815,test,31,0.4,1e-06,0.3558718861209964,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
64,Nan,50,0.003970500627019379,train,31,0.4,1e-06,0.3558718861209964,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
65,Nan,50,0.004562646045615837,test,32,0.4,1e-06,0.35460992907801414,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
66,Nan,50,0.004107707651658552,train,32,0.4,1e-06,0.35460992907801414,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
67,Nan,50,0.0048273543681772845,test,33,0.4,1e-06,0.3533568904593639,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
68,Nan,50,0.00421969630195903,train,33,0.4,1e-06,0.3533568904593639,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
69,Nan,50,0.004539019640699921,test,34,0.4,1e-06,0.352112676056338,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
70,Nan,50,0.0043461965492478435,train,34,0.4,1e-06,0.352112676056338,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
71,Nan,50,0.00415147000154081,test,35,0.4,1e-06,0.3508771929824561,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
72,Nan,50,0.0038084082387898743,train,35,0.4,1e-06,0.3508771929824561,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
73,Nan,50,0.004801523439420138,test,36,0.4,1e-06,0.34965034965034963,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
74,Nan,50,0.004086112761201389,train,36,0.4,1e-06,0.34965034965034963,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
75,Nan,50,0.004158053646989976,test,37,0.4,1e-06,0.3484320557491289,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
76,Nan,50,0.003975583799586924,train,37,0.4,1e-06,0.3484320557491289,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
77,Nan,50,0.0024535405928784006,validation,37,0.4,1e-06,0.3484320557491289,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
78,Nan,50,0.004613729705181678,test,38,0.4,1e-06,0.3472222222222222,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
79,Nan,50,0.003897720971252037,train,38,0.4,1e-06,0.3472222222222222,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
80,Nan,50,0.004698310865882114,test,39,0.4,1e-06,0.3460207612456747,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
81,Nan,50,0.003977821518405997,train,39,0.4,1e-06,0.3460207612456747,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
82,Nan,50,0.0042986050947299665,test,40,0.4,1e-06,0.3448275862068965,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
83,Nan,50,0.003909539980575674,train,40,0.4,1e-06,0.3448275862068965,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
84,Nan,50,0.004462691851616938,test,41,0.4,1e-06,0.3436426116838488,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
85,Nan,50,0.003948015708752243,train,41,0.4,1e-06,0.3436426116838488,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
86,Nan,50,0.004073015494644919,test,42,0.4,1e-06,0.3424657534246575,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
87,Nan,50,0.004066942330355854,train,42,0.4,1e-06,0.3424657534246575,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
88,Nan,50,0.004547490682610403,test,43,0.4,1e-06,0.341296928327645,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
89,Nan,50,0.0036937352528008255,train,43,0.4,1e-06,0.341296928327645,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
90,Nan,50,0.004452789571434662,test,44,0.4,1e-06,0.3401360544217687,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
91,Nan,50,0.003799208120674077,train,44,0.4,1e-06,0.3401360544217687,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
92,Nan,50,0.0041769943103217326,test,45,0.4,1e-06,0.3389830508474576,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
93,Nan,50,0.0037659441942061917,train,45,0.4,1e-06,0.3389830508474576,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
94,Nan,50,0.004320364553002543,test,46,0.4,1e-06,0.33783783783783783,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
95,Nan,50,0.003772652306208536,train,46,0.4,1e-06,0.33783783783783783,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
96,Nan,50,0.004429134312568725,test,47,0.4,1e-06,0.33670033670033667,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
97,Nan,50,0.0037980778610626526,train,47,0.4,1e-06,0.33670033670033667,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
98,Nan,50,0.004000532021340899,test,48,0.4,1e-06,0.3355704697986577,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
99,Nan,50,0.003868999568686893,train,48,0.4,1e-06,0.3355704697986577,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
100,Nan,50,0.004285416542822129,test,49,0.4,1e-06,0.334448160535117,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
101,Nan,50,0.0040856601185166,train,49,0.4,1e-06,0.334448160535117,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
102,Nan,50,0.0044775043076944925,test,50,0.4,1e-06,0.3333333333333333,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
103,Nan,50,0.0038354534306056834,train,50,0.4,1e-06,0.3333333333333333,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
104,Nan,50,0.004604851625578164,test,51,0.4,1e-06,0.3322259136212624,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
105,Nan,50,0.0038183011934959147,train,51,0.4,1e-06,0.3322259136212624,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
106,Nan,50,0.004011243634536886,test,52,0.4,1e-06,0.3311258278145695,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
107,Nan,50,0.0037248817385994375,train,52,0.4,1e-06,0.3311258278145695,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
108,Nan,50,0.004427151460954856,test,53,0.4,1e-06,0.33003300330033,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
109,Nan,50,0.003745477778453463,train,53,0.4,1e-06,0.33003300330033,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
110,Nan,50,0.004451136332403087,test,54,0.4,1e-06,0.3289473684210526,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
111,Nan,50,0.003764401636621006,train,54,0.4,1e-06,0.3289473684210526,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
112,Nan,50,0.0018210575708787903,validation,54,0.4,1e-06,0.3289473684210526,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
113,Nan,50,0.004200822528107948,test,55,0.4,1e-06,0.32786885245901637,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
114,Nan,50,0.003731140409348586,train,55,0.4,1e-06,0.32786885245901637,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
115,Nan,50,0.004493151807122239,test,56,0.4,1e-06,0.326797385620915,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
116,Nan,50,0.00369125878724806,train,56,0.4,1e-06,0.326797385620915,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
117,Nan,50,0.004335680776314803,test,57,0.4,1e-06,0.3257328990228013,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
118,Nan,50,0.0036814403908982675,train,57,0.4,1e-06,0.3257328990228013,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
119,Nan,50,0.004381045309525547,test,58,0.4,1e-06,0.3246753246753246,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
120,Nan,50,0.00364546617264352,train,58,0.4,1e-06,0.3246753246753246,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
121,Nan,50,0.0044253282457680935,test,59,0.4,1e-06,0.32362459546925565,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
122,Nan,50,0.003746248371405651,train,59,0.4,1e-06,0.32362459546925565,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
123,Nan,50,0.004261738278015959,test,60,0.4,1e-06,0.32258064516129026,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
124,Nan,50,0.003895468397350034,train,60,0.4,1e-06,0.32258064516129026,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
125,Nan,50,0.001882645942935689,validation,60,0.4,1e-06,0.32258064516129026,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
126,Nan,50,0.004875760826153001,test,61,0.4,1e-06,0.32154340836012857,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
127,Nan,50,0.0037931603215421213,train,61,0.4,1e-06,0.32154340836012857,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
128,Nan,50,0.004895515258413683,test,62,0.4,1e-06,0.3205128205128205,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
129,Nan,50,0.0035508943831293535,train,62,0.4,1e-06,0.3205128205128205,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
130,Nan,50,0.0048865070535983055,test,63,0.4,1e-06,0.3194888178913738,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
131,Nan,50,0.00355634279042723,train,63,0.4,1e-06,0.3194888178913738,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
132,Nan,50,0.005012393625987976,test,64,0.4,1e-06,0.3184713375796178,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
133,Nan,50,0.0036791134029844695,train,64,0.4,1e-06,0.3184713375796178,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
134,Nan,50,0.004957204201058585,test,65,0.4,1e-06,0.31746031746031744,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
135,Nan,50,0.0036013018096200974,train,65,0.4,1e-06,0.31746031746031744,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
136,Nan,50,0.004891385772672541,test,66,0.4,1e-06,0.3164556962025316,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
137,Nan,50,0.003600214538371545,train,66,0.4,1e-06,0.3164556962025316,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
138,Nan,50,0.005165408603229438,validation,66,0.4,1e-06,0.3164556962025316,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
139,Nan,50,0.004738299068601413,test,67,0.4,1e-06,0.31545741324921134,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
140,Nan,50,0.0035721481562855906,train,67,0.4,1e-06,0.31545741324921134,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
141,Nan,50,0.004867407651073347,test,68,0.4,1e-06,0.3144654088050314,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
142,Nan,50,0.0035559460227251754,train,68,0.4,1e-06,0.3144654088050314,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
143,Nan,50,0.005038195229723054,test,69,0.4,1e-06,0.3134796238244514,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
144,Nan,50,0.003707522845340186,train,69,0.4,1e-06,0.3134796238244514,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
145,Nan,50,0.004753482157264686,test,70,0.4,1e-06,0.31249999999999994,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
146,Nan,50,0.003603418765023747,train,70,0.4,1e-06,0.31249999999999994,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
147,Nan,50,0.004851539986407374,test,71,0.4,1e-06,0.3115264797507788,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
148,Nan,50,0.0035696900426240123,train,71,0.4,1e-06,0.3115264797507788,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
149,Nan,50,0.0045591858689820785,test,72,0.4,1e-06,0.3105590062111801,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
150,Nan,50,0.0035806815352665334,train,72,0.4,1e-06,0.3105590062111801,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
151,Nan,50,0.004644000039863724,test,73,0.4,1e-06,0.3095975232198142,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
152,Nan,50,0.003509245492499971,train,73,0.4,1e-06,0.3095975232198142,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
153,Nan,50,0.004826434147193649,test,74,0.4,1e-06,0.3086419753086419,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
154,Nan,50,0.003477871122019557,train,74,0.4,1e-06,0.3086419753086419,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
155,Nan,50,0.0028991238591901274,validation,74,0.4,1e-06,0.3086419753086419,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
156,Nan,50,0.0051914675123619575,test,75,0.4,1e-06,0.30769230769230765,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
157,Nan,50,0.003478947391945077,train,75,0.4,1e-06,0.30769230769230765,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
158,Nan,50,0.006887524291265963,validation,75,0.4,1e-06,0.30769230769230765,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
159,Nan,50,0.004662949962947983,test,76,0.4,1e-06,0.30674846625766866,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
160,Nan,50,0.0034223566906426742,train,76,0.4,1e-06,0.30674846625766866,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
161,Nan,50,0.005129663489774678,test,77,0.4,1e-06,0.3058103975535168,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
162,Nan,50,0.003490651259659185,train,77,0.4,1e-06,0.3058103975535168,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
163,Nan,50,0.004849826463267027,test,78,0.4,1e-06,0.30487804878048774,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
164,Nan,50,0.0035335698553790856,train,78,0.4,1e-06,0.30487804878048774,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
165,Nan,50,0.00449124836473713,test,79,0.4,1e-06,0.30395136778115495,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
166,Nan,50,0.0035984479761624077,train,79,0.4,1e-06,0.30395136778115495,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
167,Nan,50,0.004612252511446637,test,80,0.4,1e-06,0.303030303030303,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
168,Nan,50,0.003430553941915658,train,80,0.4,1e-06,0.303030303030303,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
169,Nan,50,0.004409056210330946,test,81,0.4,1e-06,0.30211480362537757,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
170,Nan,50,0.003642636800315164,train,81,0.4,1e-06,0.30211480362537757,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
171,Nan,50,0.0033672990995890126,validation,81,0.4,1e-06,0.30211480362537757,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
172,Nan,50,0.005420401060230068,test,82,0.4,1e-06,0.3012048192771084,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
173,Nan,50,0.003333087971509621,train,82,0.4,1e-06,0.3012048192771084,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
174,Nan,50,0.006556852377299272,test,83,0.4,1e-06,0.30030030030030025,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
175,Nan,50,0.003334425474793927,train,83,0.4,1e-06,0.30030030030030025,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
176,Nan,50,0.006625178697294972,test,84,0.4,1e-06,0.2994011976047904,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
177,Nan,50,0.003378159141670114,train,84,0.4,1e-06,0.2994011976047904,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
178,Nan,50,0.005519766702225814,validation,84,0.4,1e-06,0.2994011976047904,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
179,Nan,50,0.00975634601509173,test,85,0.4,1e-06,0.29850746268656714,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
180,Nan,50,0.003144476653854011,train,85,0.4,1e-06,0.29850746268656714,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
181,Nan,50,0.008735754805234155,test,86,0.4,1e-06,0.29761904761904756,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
182,Nan,50,0.0030959424888520413,train,86,0.4,1e-06,0.29761904761904756,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
183,Nan,50,0.008343717793210699,test,87,0.4,1e-06,0.29673590504451036,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
184,Nan,50,0.003116809611343716,train,87,0.4,1e-06,0.29673590504451036,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
185,Nan,50,0.008533960053337267,test,88,0.4,1e-06,0.29585798816568043,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
186,Nan,50,0.0030718267136010625,train,88,0.4,1e-06,0.29585798816568043,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
187,Nan,50,0.00805276286568647,test,89,0.4,1e-06,0.29498525073746307,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
188,Nan,50,0.003139395922297247,train,89,0.4,1e-06,0.29498525073746307,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
189,Nan,50,0.008034291997964854,test,90,0.4,1e-06,0.2941176470588235,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
190,Nan,50,0.003255170976777302,train,90,0.4,1e-06,0.2941176470588235,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
191,Nan,50,0.008266605814156947,test,91,0.4,1e-06,0.29325513196480935,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
192,Nan,50,0.0030903648034198397,train,91,0.4,1e-06,0.29325513196480935,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
193,Nan,50,0.009668114176762605,test,92,0.4,1e-06,0.2923976608187134,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
194,Nan,50,0.0031060301381754434,train,92,0.4,1e-06,0.2923976608187134,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
195,Nan,50,0.009317684421439026,test,93,0.4,1e-06,0.29154518950437314,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
196,Nan,50,0.0030665410257573913,train,93,0.4,1e-06,0.29154518950437314,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
197,Nan,50,0.009010668448729992,test,94,0.4,1e-06,0.2906976744186046,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
198,Nan,50,0.003080745811018135,train,94,0.4,1e-06,0.2906976744186046,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
199,Nan,50,0.008755938407763984,test,95,0.4,1e-06,0.28985507246376807,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
200,Nan,50,0.0030540228027038123,train,95,0.4,1e-06,0.28985507246376807,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
201,Nan,50,0.009867004276345393,test,96,0.4,1e-06,0.2890173410404624,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
202,Nan,50,0.0031558083902473695,train,96,0.4,1e-06,0.2890173410404624,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
203,Nan,50,0.008775611181547143,test,97,0.4,1e-06,0.28818443804034577,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
204,Nan,50,0.003032213065970529,train,97,0.4,1e-06,0.28818443804034577,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
205,Nan,50,0.009546307280060848,test,98,0.4,1e-06,0.2873563218390804,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
206,Nan,50,0.003128335781058894,train,98,0.4,1e-06,0.2873563218390804,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
207,Nan,50,0.008353920118816104,test,99,0.4,1e-06,0.2865329512893982,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
208,Nan,50,0.0030624574776145037,train,99,0.4,1e-06,0.2865329512893982,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
209,Nan,50,0.004383300306653745,validation,99,0.4,1e-06,0.2865329512893982,0.9,350 : 40_tanh : 1_tanh,3,25.0,0.0001
0,Nan,50,0.0050330604511087665,test,0,0.4,1e-06,0.4,0.9,350 : 40_sigmoid : 1_sigmoid,3,25.0,0.0001
1,Nan,50,0.005024859653238902,train,0,0.4,1e-06,0.4,0.9,350 : 40_sigmoid : 1_sigmoid,3,25.0,0.0001
2,Nan,50,0.004806315905173072,test,1,0.4,1e-06,0.39840637450199207,0.9,350 : 40_sigmoid : 1_sigmoid,3,25.0,0.0001
3,Nan,50,0.004792394824756386,train,1,0.4,1e-06,0.39840637450199207,0.9,350 : 40_sigmoid : 1_sigmoid,3,25.0,0.0001
4,Nan,50,0.004731088324729257,test,2,0.4,1e-06,0.39682539682539686,0.9,350 : 40_sigmoid : 1_sigmoid,3,25.0,0.0001
5,Nan,50,0.004715011826786057,train,2,0.4,1e-06,0.39682539682539686,0.9,350 : 40_sigmoid : 1_sigmoid,3,25.0,0.0001
